row_id,home_raw,away_raw,home_key,away_key,date_key,competition_key,match_id_key,diagnosis,resolved_match_id
294,ﾊﾞｲｴﾙﾝ,ｱｳｸﾞｽ,バイエルン,アウグス,,Unknown,,team_not_in_player_data,
295,ﾌﾗﾝｸﾌﾙ,ﾎｯﾌｪﾝ,フランクフル,ホッフェン,,Unknown,,team_not_in_player_data,
296,ﾚｳﾞｧｰ,ﾌﾞﾚｰﾒﾝ,レヴァー,ブレーメン,,Unknown,,team_not_in_player_data,
297,ﾒﾝﾍﾝ,ｼｭﾂｯﾄ,メンヘン,シュツット,,Unknown,,team_not_in_player_data,
298,ﾌﾗｲﾌﾞﾙ,ｹﾙﾝ,フライブル,ケルン,,Unknown,,team_not_in_player_data,
299,ﾏｲﾝﾂ,ｳﾞｫﾙﾌｽ,マインツ,ヴォルフス,,Unknown,,team_not_in_player_data,
300,ﾊｲﾃﾞﾝﾊ,ﾗｲﾌﾟﾂｨ,ハイデンハ,ライプツィ,,Unknown,,team_not_in_player_data,
301,ｳﾆｵﾝ,ﾄﾞﾙﾄ,ウニオン,ドルト,,Unknown,,team_not_in_player_data,
302,ﾌﾗﾑ,ﾌﾞﾗｲﾄﾝ,フラム,ブライトン,,Unknown,,team_not_in_player_data,
303,ﾎﾞﾝﾏｳｽ,ﾘｳﾞｧﾌﾟ,ボンマウス,リヴァプ,,Unknown,,team_not_in_player_data,
304,ｸﾘｽﾀﾙ,ﾁｪﾙｼｰ,クリスタル,チェルシー,,Unknown,,team_not_in_player_data,
305,ﾊﾞｰﾝﾘｰ,ﾄﾃﾅﾑ,バーンリー,トテナム,,Unknown,,team_not_in_player_data,
306,ｱｰｾﾅﾙ,ﾏﾝU,アーセナル,マンU,,Unknown,,team_not_in_player_data,
307,ﾎｯﾌｪﾝ,ﾚｳﾞｧｰ,ホッフェン,レヴァー,,Unknown,,team_not_in_player_data,
308,ﾊﾝﾌﾞﾙｶ,ﾒﾝﾍﾝ,ハンブルカ,メンヘン,,Unknown,,team_not_in_player_data,
309,ﾄﾞﾙﾄ,ﾊﾟｳﾘ,ドルト,パウリ,,Unknown,,team_not_in_player_data,
310,ｹﾙﾝ,ﾏｲﾝﾂ,ケルン,マインツ,,Unknown,,team_not_in_player_data,
311,ﾗｲﾌﾟﾂｨ,ﾊﾞｲｴﾙﾝ,ライプツィ,バイエルン,,Unknown,,team_not_in_player_data,
312,ｳﾞｫﾙﾌｽ,ﾊｲﾃﾞﾝﾊ,ヴォルフス,ハイデンハ,,Unknown,,team_not_in_player_data,
313,ﾘｳﾞｧﾌﾟ,ﾊﾞｰﾝﾘｰ,リヴァプ,バーンリー,,Unknown,,team_not_in_player_data,
314,ｻﾝﾀﾞｰ,ｸﾘｽﾀﾙ,サンダー,クリスタル,,Unknown,,team_not_in_player_data,
315,ﾄﾃﾅﾑ,ｳｪｽﾄﾊﾑ,トテナム,ウェストハム,,Unknown,,team_not_in_player_data,
316,ﾘｰｽﾞ,ﾌﾗﾑ,リーズ,フラム,,Unknown,,team_not_in_player_data,
317,ﾉｯﾃｨﾝ,ｱｰｾﾅﾙ,ノッティン,アーセナル,,Unknown,,team_not_in_player_data,
318,ﾏﾝU,ﾏﾝC,マンU,マンC,,Unknown,,team_not_in_player_data,
319,ﾁｪﾙｼｰ,ﾌﾞﾚﾝﾄ,チェルシー,ブレント,,Unknown,,team_not_in_player_data,
320,ﾌﾗﾝｸﾌﾙ,ﾄﾞﾙﾄ,フランクフル,ドルト,,Unknown,,team_not_in_player_data,
321,ﾌﾞﾚｰﾒﾝ,ﾎｯﾌｪﾝ,ブレーメン,ホッフェン,,Unknown,,team_not_in_player_data,
322,ﾊﾟｳﾘ,ﾗｲﾌﾟﾂｨ,パウリ,ライプツィ,,Unknown,,team_not_in_player_data,
323,ﾊﾞｲｴﾙﾝ,ｳﾞｫﾙﾌｽ,バイエルン,ヴォルフス,,Unknown,,team_not_in_player_data,
324,ﾌﾗｲﾌﾞﾙ,ﾊﾝﾌﾞﾙｶ,フライブル,ハンブルカ,,Unknown,,team_not_in_player_data,
325,ﾎﾞﾝﾏｳｽ,ﾄﾃﾅﾑ,ボンマウス,トテナム,,Unknown,,team_not_in_player_data,
326,ｸﾘｽﾀﾙ,ｱｽﾄﾝ,クリスタル,アストン,,Unknown,,team_not_in_player_data,
327,ﾏﾝC,ﾌﾞﾗｲﾄﾝ,マンC,ブライトン,,Unknown,,team_not_in_player_data,
328,ﾌﾗﾑ,ﾁｪﾙｼｰ,フラム,チェルシー,,Unknown,,team_not_in_player_data,
329,ﾆｭｶｯｽﾙ,ﾘｰｽﾞ,ニュカッスル,リーズ,,Unknown,,team_not_in_player_data,
330,ﾘｰｽﾞ,ﾏﾝU,リーズ,マンU,,Unknown,,team_not_in_player_data,
331,ﾌﾗﾑ,ﾘｳﾞｧﾌﾟ,フラム,リヴァプ,,Unknown,,team_not_in_player_data,
332,ﾆｭｶｯｽﾙ,ｸﾘｽﾀﾙ,ニュカッスル,クリスタル,,Unknown,,team_not_in_player_data,
333,ﾄﾃﾅﾑ,ｻﾝﾀﾞｰ,トテナム,サンダー,,Unknown,,team_not_in_player_data,
334,ﾏﾝC,ﾁｪﾙｼｰ,マンC,チェルシー,,Unknown,,team_not_in_player_data,
335,ｸﾘｽﾀﾙ,1,クリスタル,1,,Unknown,,team_not_in_player_data,
336,ﾘｳﾞｧﾌﾟ,0,リヴァプ,0,,Unknown,,team_not_in_player_data,
337,ﾌﾞﾚﾝﾄ,0,ブレント,0,,Unknown,,team_not_in_player_data,
338,ﾁｪﾙｼｰ,ﾎﾞﾝﾏｳｽ,チェルシー,ボンマウス,,Unknown,,team_not_in_player_data,
339,ｳｪｽﾄﾊﾑ,ﾌﾞﾗｲﾄﾝ,ウェストハム,ブライトン,,Unknown,,team_not_in_player_data,
340,ﾊﾞｰﾝﾘｰ,ﾆｭｶｯｽﾙ,バーンリー,ニュカッスル,,Unknown,,team_not_in_player_data,
341,ｱｰｾﾅﾙ,ｱｽﾄﾝ,アーセナル,アストン,,Unknown,,team_not_in_player_data,
342,ﾏﾝU,ｳﾙｳﾞｧｰ,マンU,ウルヴァー,,Unknown,,team_not_in_player_data,
343,ﾏﾝU,ﾆｭｶｯｽﾙ,マンU,ニュカッスル,,Unknown,,team_not_in_player_data,
344,ﾉｯﾃｨﾝ,ﾏﾝC,ノッティン,マンC,,Unknown,,team_not_in_player_data,
345,ｱｰｾﾅﾙ,ﾌﾞﾗｲﾄﾝ,アーセナル,ブライトン,,Unknown,,team_not_in_player_data,
346,ﾘｳﾞｧﾌﾟ,ｳﾙｳﾞｧｰ,リヴァプ,ウルヴァー,,Unknown,,team_not_in_player_data,
347,ﾌﾞﾚﾝﾄ,ﾎﾞﾝﾏｳｽ,ブレント,ボンマウス,,Unknown,,team_not_in_player_data,
348,ｼｭﾂｯﾄ,ﾎｯﾌｪﾝ,シュツット,ホッフェン,,Unknown,,team_not_in_player_data,
349,ｱｳｸﾞｽ,ﾌﾞﾚｰﾒﾝ,アウグス,ブレーメン,,Unknown,,team_not_in_player_data,
350,ﾊﾝﾌﾞﾙｶ,ﾌﾗﾝｸﾌﾙ,ハンブルカ,フランクフル,,Unknown,,team_not_in_player_data,
351,ｳﾞｫﾙﾌｽ,ﾌﾗｲﾌﾞﾙ,ヴォルフス,フライブル,,Unknown,,team_not_in_player_data,
352,ﾗｲﾌﾟﾂｨ,ﾚｳﾞｧｰ,ライプツィ,レヴァー,,Unknown,,team_not_in_player_data,
353,ｹﾙﾝ,ｳﾆｵﾝ,ケルン,ウニオン,,Unknown,,team_not_in_player_data,
354,ﾌﾞﾗｲﾄﾝ,ｻﾝﾀﾞｰ,ブライトン,サンダー,,Unknown,,team_not_in_player_data,
355,ﾄﾃﾅﾑ,ﾘｳﾞｧﾌﾟ,トテナム,リヴァプ,,Unknown,,team_not_in_player_data,
356,ﾘｰｽﾞ,ｸﾘｽﾀﾙ,リーズ,クリスタル,,Unknown,,team_not_in_player_data,
357,ﾎﾞﾝﾏｳｽ,ﾊﾞｰﾝﾘｰ,ボンマウス,バーンリー,,Unknown,,team_not_in_player_data,
358,ｴｳﾞｧﾄﾝ,ｱｰｾﾅﾙ,エヴァトン,アーセナル,,Unknown,,team_not_in_player_data,
359,ﾏﾝC,ｳｪｽﾄﾊﾑ,マンC,ウェストハム,,Unknown,,team_not_in_player_data,
360,ﾆｭｶｯｽﾙ,ﾁｪﾙｼｰ,ニュカッスル,チェルシー,,Unknown,,team_not_in_player_data,
361,ﾌﾗﾝｸﾌﾙ,ｱｳｸﾞｽ,フランクフル,アウグス,,Unknown,,team_not_in_player_data,
362,ﾎｯﾌｪﾝ,ﾊﾝﾌﾞﾙｶ,ホッフェン,ハンブルカ,,Unknown,,team_not_in_player_data,
363,ﾌﾗｲﾌﾞﾙ,ﾄﾞﾙﾄ,フライブル,ドルト,,Unknown,,team_not_in_player_data,
364,ﾊﾞｲｴﾙﾝ,ﾏｲﾝﾂ,バイエルン,マインツ,,Unknown,,team_not_in_player_data,
365,ﾌﾞﾚｰﾒﾝ,ｼｭﾂｯﾄ,ブレーメン,シュツット,,Unknown,,team_not_in_player_data,
366,ﾒﾝﾍﾝ,ｳﾞｫﾙﾌｽ,メンヘン,ヴォルフス,,Unknown,,team_not_in_player_data,
367,ﾊﾟｳﾘ,ﾊｲﾃﾞﾝﾊ,パウリ,ハイデンハ,,Unknown,,team_not_in_player_data,
368,ﾚｳﾞｧｰ,ｹﾙﾝ,レヴァー,ケルン,,Unknown,,team_not_in_player_data,
369,ﾘｳﾞｧﾌﾟ,ﾌﾞﾗｲﾄﾝ,リヴァプ,ブライトン,,Unknown,,team_not_in_player_data,
370,ｸﾘｽﾀﾙ,ﾏﾝC,クリスタル,マンC,,Unknown,,team_not_in_player_data,
371,ﾉｯﾃｨﾝ,ﾄﾃﾅﾑ,ノッティン,トテナム,,Unknown,,team_not_in_player_data,
372,ﾌﾞﾚﾝﾄ,ﾘｰｽﾞ,ブレント,リーズ,,Unknown,,team_not_in_player_data,
373,ｱｰｾﾅﾙ,ｳﾙｳﾞｧｰ,アーセナル,ウルヴァー,,Unknown,,team_not_in_player_data,
374,ｼｭﾂｯﾄ,ﾊﾞｲｴﾙﾝ,シュツット,バイエルン,,Unknown,,team_not_in_player_data,
375,ﾊｲﾃﾞﾝﾊ,ﾌﾗｲﾌﾞﾙ,ハイデンハ,フライブル,,Unknown,,team_not_in_player_data,
376,ｱｳｸﾞｽ,ﾚｳﾞｧｰ,アウグス,レヴァー,,Unknown,,team_not_in_player_data,
377,ｹﾙﾝ,ﾊﾟｳﾘ,ケルン,パウリ,,Unknown,,team_not_in_player_data,
378,ﾗｲﾌﾟﾂｨ,ﾌﾗﾝｸﾌﾙ,ライプツィ,フランクフル,,Unknown,,team_not_in_player_data,
379,ｳﾞｫﾙﾌｽ,ｳﾆｵﾝ,ヴォルフス,ウニオン,,Unknown,,team_not_in_player_data,
380,ｱｽﾄﾝ,ｱｰｾﾅﾙ,アストン,アーセナル,,Unknown,,team_not_in_player_data,
381,ﾄﾃﾅﾑ,ﾌﾞﾚﾝﾄ,トテナム,ブレント,,Unknown,,team_not_in_player_data,
382,ﾘｰｽﾞ,ﾘｳﾞｧﾌﾟ,リーズ,リヴァプ,,Unknown,,team_not_in_player_data,
383,ﾎﾞﾝﾏｳｽ,ﾁｪﾙｼｰ,ボンマウス,チェルシー,,Unknown,,team_not_in_player_data,
384,ﾏﾝC,ｻﾝﾀﾞｰ,マンC,サンダー,,Unknown,,team_not_in_player_data,
385,ﾆｭｶｯｽﾙ,ﾊﾞｰﾝﾘｰ,ニュカッスル,バーンリー,,Unknown,,team_not_in_player_data,
386,ｴｳﾞｧﾄﾝ,ﾉｯﾃｨﾝ,エヴァトン,ノッティン,,Unknown,,team_not_in_player_data,
387,FC東京,アルビレックス新潟,FC東京,新潟,,J.League,,home_away_reversed,
388,名古屋グランパス,アビスパ福岡,名古屋,福岡,,J.League,,home_away_reversed,
389,ガンバ大阪,東京ヴェルディ,G大阪,東京V,,J.League,,home_away_reversed,
390,鹿島アントラーズ,横浜F・マリノス,鹿島,横浜FM,,J.League,,home_away_reversed,
391,サンフレッチェ広島,湘南ベルマーレ,広島,湘南,,J.League,,home_away_reversed,
392,北海道コンサドーレ札幌,愛媛FC,札幌,愛媛,,J.League,,team_not_in_player_data,
393,アルビレックス新潟,柏レイソル,新潟,柏,,J.League,,home_away_reversed,
394,ファジアーノ岡山,浦和レッズ,岡山,浦和,,J.League,,matched_by_team_date,32519
395,東京ヴェルディ,鹿島アントラーズ,東京V,鹿島,,J.League,,home_away_reversed,
396,湘南ベルマーレ,清水エスパルス,湘南,清水,,J.League,,home_away_reversed,
397,横浜F・マリノス,セレッソ大阪,横浜FM,C大阪,,J.League,,home_away_reversed,
398,横浜FC,京都サンガF.C.,横浜FC,京都,,J.League,,home_away_reversed,
399,町田,名古屋グランパス,町田,名古屋,,J.League,,home_away_reversed,
400,川崎フロンターレ,サンフレッチェ広島,川崎F,広島,,J.League,,home_away_reversed,
401,ヴィッセル神戸,FC東京,神戸,FC東京,,J.League,,home_away_reversed,
402,アビスパ福岡,ガンバ大阪,福岡,G大阪,,J.League,,home_away_reversed,
403,ベガルタ仙台,いわきFC,仙台,いわき,,J.League,,team_not_in_player_data,
404,徳島ヴォルティス,V・ファーレン長崎,徳島,長崎,,J.League,,team_not_in_player_data,
405,大分,ジェフユナイテッド千葉,大分,千葉,,Cup/Other,,team_not_in_player_data,
406,いわきFC,山口,いわき,山口,,J.League,,team_not_in_player_data,
407,藤枝MYFC,サガン鳥栖,藤枝,鳥栖,,J.League,,team_not_in_player_data,
408,大宮,徳島ヴォルティス,大宮,徳島,,J.League,,team_not_in_player_data,
409,愛媛FC,熊本,愛媛,熊本,,J.League,,team_not_in_player_data,
410,V・ファーレン長崎,水戸ホーリーホック,長崎,水戸,,J.League,,team_not_in_player_data,
411,ブラウブリッツ秋田,ベガルタ仙台,秋田,仙台,,J.League,,team_not_in_player_data,
412,ヴァンフォーレ甲府,富山,甲府,富山,,J.League,,team_not_in_player_data,
413,FC今治,北海道コンサドーレ札幌,FC今治,札幌,,J.League,,team_not_in_player_data,
414,ジュビロ磐田,モンテディオ山形,磐田,山形,,J.League,,team_not_in_player_data,
415,群馬,松本,群馬,松本,,J.League,,team_not_in_player_data,
416,鹿児島,FC琉球,鹿児島,FC琉球,,J.League,,team_not_in_player_data,
417,八戸,讃岐,八戸,讃岐,,J.League,,team_not_in_player_data,
418,ﾄﾞｲﾂ,ｽﾛﾊﾞｷｱ,ドイツ,スロバキア,,Unknown,,team_not_in_player_data,
419,ｽﾍﾟｲﾝ,ﾄﾙｺ,スペイン,トルコ,,Unknown,,team_not_in_player_data,
420,ｽｺｯﾄﾗﾝ,ﾃﾞﾝﾏｰｸ,スコットラン,デンマーク,,Unknown,,team_not_in_player_data,
421,ｳｪｰﾙｽﾞ,北マケ,ウェールズ,北マケ,,Unknown,,team_not_in_player_data,
422,ｺｿﾎﾞ,ｽｲｽ,コソボ,スイス,,Unknown,,team_not_in_player_data,
423,ｵﾗﾝﾀﾞ,ﾘﾄｱﾆｱ,オランダ,リトアニア,,Unknown,,team_not_in_player_data,
424,ﾓﾝﾃﾈｸﾞ,ｸﾛｱﾁｱ,モンテネグ,クロアチア,,Unknown,,team_not_in_player_data,
425,ｵｰｽﾄﾘｱ,ﾎﾞｽﾆｱ,オーストリア,ボスニア,,Unknown,,team_not_in_player_data,
426,ｽｳｪﾃﾞﾝ,ｽﾛﾍﾞﾆｱ,スウェデン,スロベニア,,Unknown,,team_not_in_player_data,
427,ﾌﾞﾙｶﾞﾘ,ｼﾞｮｼﾞｱ,ブルガリ,ジョジア,,Unknown,,team_not_in_player_data,
428,北アイ,ﾙｸｾﾝﾌﾞ,北アイ,ルクセンブ,,Unknown,,team_not_in_player_data,
429,ﾏﾙﾀ,ﾎﾟｰﾗﾝ,マルタ,ポーラン,,Unknown,,team_not_in_player_data,
430,ﾙｰﾏﾆｱ,ｻﾝﾏﾘﾉ,ルーマニア,サンマリノ,,Unknown,,team_not_in_player_data,
431,町田,FC東京,町田,FC東京,,J.League,,home_away_reversed,
432,ヴィッセル神戸,サンフレッチェ広島,神戸,広島,,J.League,,home_away_reversed,
433,高知,八戸,高知,八戸,,J.League,,team_not_in_player_data,
434,長野,宮崎,長野,宮崎,,J.League,,team_not_in_player_data,
435,沼津,群馬,沼津,群馬,,J.League,,team_not_in_player_data,
436,ｲﾝｸﾞﾗﾝ,ｾﾙﾋﾞｱ,イングラン,セルビア,,Unknown,,team_not_in_player_data,
437,ｱｲﾙﾗﾝ,ﾎﾟﾙﾄｶﾞ,アイルラン,ポルトガ,,Unknown,,team_not_in_player_data,
438,ﾎﾟｰﾗﾝ,ｵﾗﾝﾀﾞ,ポーラン,オランダ,,Unknown,,team_not_in_player_data,
439,ﾙｸｾﾝﾌﾞ,ﾄﾞｲﾂ,ルクセンブ,ドイツ,,Unknown,,team_not_in_player_data,
440,ｸﾛｱﾁｱ,ﾌｪﾛｰ,クロアチア,フェロー,,Unknown,,team_not_in_player_data,
441,ｱｾﾞﾙﾊﾞ,ｱｲｽﾗﾝ,アゼルバ,アイスラン,,Unknown,,team_not_in_player_data,
442,ﾉﾙｳｪｰ,ｴｽﾄﾆｱ,ノルウェー,エストニア,,Unknown,,team_not_in_player_data,
443,ｱﾙﾒﾆｱ,ﾊﾝｶﾞﾘｰ,アルメニア,ハンガリー,,Unknown,,team_not_in_player_data,
444,ｽﾛﾊﾞｷｱ,北アイ,スロバキア,北アイ,,Unknown,,team_not_in_player_data,
445,ﾌｨﾝﾗﾝ,ﾏﾙﾀ,フィンラン,マルタ,,Unknown,,team_not_in_player_data,
446,ｱﾝﾄﾞﾗ,ｱﾙﾊﾞﾆｱ,アンドラ,アルバニア,,Unknown,,team_not_in_player_data,
447,ｼﾞﾌﾞﾗﾙ,ﾓﾝﾃﾈｸﾞ,ジブラル,モンテネグ,,Unknown,,team_not_in_player_data,
448,ﾓﾙﾄﾞﾊﾞ,ｲﾀﾘｱ,モルドバ,イタリア,,Unknown,,team_not_in_player_data,
449,鹿島アントラーズ,横浜FC,鹿島,横浜FC,,J.League,,home_away_reversed,
450,湘南ベルマーレ,アルビレックス新潟,湘南,新潟,,J.League,,home_away_reversed,
451,サンフレッチェ広島,浦和レッズ,広島,浦和,,J.League,,home_away_reversed,
452,町田,FC東京,町田,FC東京,,J.League,,home_away_reversed,
453,ガンバ大阪,ヴィッセル神戸,G大阪,神戸,,J.League,,home_away_reversed,
454,東京ヴェルディ,アビスパ福岡,東京V,福岡,,J.League,,home_away_reversed,
455,川崎フロンターレ,ファジアーノ岡山,川崎F,岡山,,J.League,,matched_by_team_date,32504
456,京都サンガF.C.,横浜F・マリノス,京都,横浜FM,,J.League,,home_away_reversed,
457,清水エスパルス,セレッソ大阪,清水,C大阪,,J.League,,home_away_reversed,
458,柏レイソル,名古屋グランパス,柏,名古屋,,J.League,,home_away_reversed,
459,北海道コンサドーレ札幌,大分,札幌,大分,,Cup/Other,,matched_by_team_date,25145
460,ベガルタ仙台,熊本,仙台,熊本,,J.League,,team_not_in_player_data,
461,徳島ヴォルティス,ヴァンフォーレ甲府,徳島,甲府,,J.League,,team_not_in_player_data,
462,柏レイソル,サンフレッチェ広島,柏,広島,,J.League,,home_away_reversed,
463,いわきFC,藤枝MYFC,いわき,藤枝,,J.League,,team_not_in_player_data,
464,ヴァンフォーレ甲府,水戸ホーリーホック,甲府,水戸,,J.League,,team_not_in_player_data,
465,ジュビロ磐田,V・ファーレン長崎,磐田,長崎,,J.League,,team_not_in_player_data,
466,大分,モンテディオ山形,大分,山形,,Cup/Other,,team_not_in_player_data,
467,大宮,ブラウブリッツ秋田,大宮,秋田,,J.League,,team_not_in_player_data,
468,富山,愛媛FC,富山,愛媛,,J.League,,team_not_in_player_data,
469,FC今治,ベガルタ仙台,FC今治,仙台,,J.League,,team_not_in_player_data,
470,サガン鳥栖,徳島ヴォルティス,鳥栖,徳島,,J.League,,matched_by_team_date,25088
471,熊本,山口,熊本,山口,,J.League,,team_not_in_player_data,
472,ジェフユナイテッド千葉,北海道コンサドーレ札幌,千葉,札幌,,J.League,,team_not_in_player_data,
473,栃木SC,岐阜,栃木,岐阜,,J.League,,team_not_in_player_data,
474,八戸,北九州,八戸,北九州,,J.League,,team_not_in_player_data,
475,浦和レッズ,町田,浦和,町田,,J.League,,home_away_reversed,
476,清水エスパルス,東京ヴェルディ,清水,東京V,,J.League,,matched_by_team_date,32496
477,柏レイソル,横浜FC,柏,横浜FC,,J.League,,home_away_reversed,
478,名古屋グランパス,ガンバ大阪,名古屋,G大阪,,J.League,,home_away_reversed,
479,セレッソ大阪,川崎フロンターレ,C大阪,川崎F,,J.League,,home_away_reversed,
480,FC東京,ファジアーノ岡山,FC東京,岡山,,J.League,,matched_by_team_date,32493
481,横浜F・マリノス,サンフレッチェ広島,横浜FM,広島,,J.League,,home_away_reversed,
482,京都サンガF.C.,鹿島アントラーズ,京都,鹿島,,J.League,,home_away_reversed,
483,アルビレックス新潟,ヴィッセル神戸,新潟,神戸,,J.League,,home_away_reversed,
484,アビスパ福岡,湘南ベルマーレ,福岡,湘南,,J.League,,home_away_reversed,
485,北海道コンサドーレ札幌,水戸ホーリーホック,札幌,水戸,,J.League,,team_not_in_player_data,
486,山口,富山,山口,富山,,J.League,,team_not_in_player_data,
487,ブラウブリッツ秋田,ジェフユナイテッド千葉,秋田,千葉,,J.League,,team_not_in_player_data,
488,東京ヴェルディ,アルビレックス新潟,東京V,新潟,,J.League,,home_away_reversed,
489,ガンバ大阪,柏レイソル,G大阪,柏,,J.League,,home_away_reversed,
490,ファジアーノ岡山,セレッソ大阪,岡山,C大阪,,J.League,,matched_by_team_date,32489
491,川崎フロンターレ,清水エスパルス,川崎F,清水,,J.League,,home_away_reversed,
492,横浜FC,名古屋グランパス,横浜FC,名古屋,,J.League,,home_away_reversed,
493,町田,アビスパ福岡,町田,福岡,,J.League,,home_away_reversed,
494,横浜F・マリノス,浦和レッズ,横浜FM,浦和,,J.League,,home_away_reversed,
495,湘南ベルマーレ,京都サンガF.C.,湘南,京都,,J.League,,home_away_reversed,
496,大分,ベガルタ仙台,大分,仙台,,Cup/Other,,matched_by_team_date,25293
497,モンテディオ山形,熊本,山形,熊本,,J.League,,team_not_in_player_data,
498,富山,北海道コンサドーレ札幌,富山,札幌,,J.League,,team_not_in_player_data,
499,FC今治,山口,FC今治,山口,,J.League,,team_not_in_player_data,
500,サガン鳥栖,ブラウブリッツ秋田,鳥栖,秋田,,J.League,,team_not_in_player_data,
501,ヴィッセル神戸,0,神戸,0,,Cup/Other,,team_not_in_player_data,
502,サンフレッチェ広島,0,広島,0,,Cup/Other,,team_not_in_player_data,
503,ｵﾗﾝﾀﾞ,ﾌｨﾝﾗﾝ,オランダ,フィンラン,,Unknown,,team_not_in_player_data,
504,ﾙｰﾏﾆｱ,ｵｰｽﾄﾘｱ,ルーマニア,オーストリア,,Unknown,,team_not_in_player_data,
505,ﾃﾞﾝﾏｰｸ,ｷﾞﾘｼｬ,デンマーク,ギリシャ,,Unknown,,team_not_in_player_data,
506,ｳｪｰﾙｽﾞ,ﾍﾞﾙｷﾞｰ,ウェールズ,ベルギー,,Unknown,,team_not_in_player_data,
507,ｽﾛﾍﾞﾆｱ,ｽｲｽ,スロベニア,スイス,,Unknown,,team_not_in_player_data,
508,ｱｲｽﾗﾝ,ﾌﾗﾝｽ,アイスラン,フランス,,Unknown,,team_not_in_player_data,
509,ｽｳｪﾃﾞﾝ,ｺｿﾎﾞ,スウェデン,コソボ,,Unknown,,team_not_in_player_data,
510,北アイ,ﾄﾞｲﾂ,北アイ,ドイツ,,Unknown,,team_not_in_player_data,
511,ｽﾛﾊﾞｷｱ,ﾙｸｾﾝﾌﾞ,スロバキア,ルクセンブ,,Unknown,,team_not_in_player_data,
512,ﾌｪﾛｰ,ﾁｪｺ,フェロー,チェコ,,Unknown,,team_not_in_player_data,
513,ﾘﾄｱﾆｱ,ﾎﾟｰﾗﾝ,リトアニア,ポーラン,,Unknown,,team_not_in_player_data,
514,北マケ,ｶｻﾞﾌ,北マケ,カザフ,,Unknown,,team_not_in_player_data,
515,ｸﾛｱﾁｱ,ｼﾞﾌﾞﾗﾙ,クロアチア,ジブラル,,Unknown,,team_not_in_player_data,
516,サンフレッチェ広島,横浜FC,広島,横浜FC,,J.League,,home_away_reversed,
517,柏レイソル,川崎フロンターレ,柏,川崎F,,J.League,,home_away_reversed,
518,北九州,鹿児島,北九州,鹿児島,,J.League,,team_not_in_player_data,
519,栃木SC,福島,栃木,福島,,J.League,,team_not_in_player_data,
520,松本,宮崎,松本,宮崎,,J.League,,team_not_in_player_data,
521,ﾁｪｺ,ｸﾛｱﾁｱ,チェコ,クロアチア,,Unknown,,team_not_in_player_data,
522,ｽｺｯﾄﾗﾝ,ｷﾞﾘｼｬ,スコットラン,ギリシャ,,Unknown,,team_not_in_player_data,
523,ｷﾌﾟﾛｽ,ﾎﾞｽﾆｱ,キプロス,ボスニア,,Unknown,,team_not_in_player_data,
524,ｽｳｪﾃﾞﾝ,ｽｲｽ,スウェデン,スイス,,Unknown,,team_not_in_player_data,
525,ﾌﾗﾝｽ,ｱｾﾞﾙﾊﾞ,フランス,アゼルバ,,Unknown,,team_not_in_player_data,
526,ﾌｨﾝﾗﾝ,ﾘﾄｱﾆｱ,フィンラン,リトアニア,,Unknown,,team_not_in_player_data,
527,ﾄﾞｲﾂ,ﾙｸｾﾝﾌﾞ,ドイツ,ルクセンブ,,Unknown,,team_not_in_player_data,
528,北アイ,ｽﾛﾊﾞｷｱ,北アイ,スロバキア,,Unknown,,team_not_in_player_data,
529,ﾍﾞﾙｷﾞｰ,北マケ,ベルギー,北マケ,,Unknown,,team_not_in_player_data,
530,ﾌｪﾛｰ,ﾓﾝﾃﾈｸﾞ,フェロー,モンテネグ,,Unknown,,team_not_in_player_data,
531,ﾏﾙﾀ,ｵﾗﾝﾀﾞ,マルタ,オランダ,,Unknown,,team_not_in_player_data,
532,ｵｰｽﾄﾘｱ,ｻﾝﾏﾘﾉ,オーストリア,サンマリノ,,Unknown,,team_not_in_player_data,
533,ｺｿﾎﾞ,ｽﾛﾍﾞﾆｱ,コソボ,スロベニア,,Unknown,,team_not_in_player_data,
534,川崎フロンターレ,3,川崎F,3,,Cup/Other,,team_not_in_player_data,
535,横浜FC,0,横浜FC,0,,Cup/Other,,team_not_in_player_data,
536,清水エスパルス,FC東京,清水,FC東京,,J.League,,home_away_reversed,
537,アルビレックス新潟,ファジアーノ岡山,新潟,岡山,,J.League,,matched_by_team_date,32475
538,サンフレッチェ広島,町田,広島,町田,,J.League,,home_away_reversed,
539,柏レイソル,横浜F・マリノス,柏,横浜FM,,J.League,,home_away_reversed,
540,京都サンガF.C.,川崎フロンターレ,京都,川崎F,,J.League,,home_away_reversed,
541,名古屋グランパス,セレッソ大阪,名古屋,C大阪,,J.League,,home_away_reversed,
542,アビスパ福岡,横浜FC,福岡,横浜FC,,J.League,,home_away_reversed,
543,浦和レッズ,ヴィッセル神戸,浦和,神戸,,J.League,,home_away_reversed,
544,鹿島アントラーズ,ガンバ大阪,鹿島,G大阪,,J.League,,home_away_reversed,
545,ブラウブリッツ秋田,大分,秋田,大分,,Cup/Other,,team_not_in_player_data,
546,徳島ヴォルティス,FC今治,徳島,FC今治,,J.League,,team_not_in_player_data,
547,熊本,いわきFC,熊本,いわき,,J.League,,team_not_in_player_data,
548,北海道コンサドーレ札幌,モンテディオ山形,札幌,山形,,J.League,,team_not_in_player_data,
549,町田,ファジアーノ岡山,町田,岡山,,J.League,,matched_by_team_date,32463
